"Date","AEX_disc_return","Portfolio_disc_return","MSCI_disc_return","Date.y","new_cases_per_million","reproduction_rate","dMonday","dPeriod","AEX_cont_return","Portfolio_cont_return","MSCI_cont_return"
2021-03-08,1.80158135409179,2.97916456395236,-0.503429709957575,2021-03-07,265.765,1.05,1,1,1.78554519378555,2.93564959921447,-0.504701186443907
2021-03-09,1.4196649891084,0.33767429515527,1.34672414320219,2021-03-08,223.839,1.07,0,1,1.40968211698987,0.337105455697294,1.33773641695088
2021-03-10,0.434009776329425,1.20490730268091,0.496236745652267,2021-03-09,254.992,1.1,0,1,0.433070670127695,1.19770608228273,0.495009549305283
2021-03-11,0.837721044791538,0.827471062276318,1.28774689319806,2021-03-10,311.825,1.12,0,1,0.834231636176736,0.824066289924415,1.27952593443246
2021-03-12,-0.92144330198477,-0.365026681477391,-0.0577897638028608,2021-03-11,315.668,1.14,0,1,-0.925714850961714,-0.36569452957952,-0.0578064685229199
2021-03-15,0.205193309812372,0.698681655864967,0.373626699482554,2021-03-14,352.412,1.17,1,1,0.204983075881927,0.696252185196795,0.372930448643514
2021-03-16,0.714496169711259,1.16856405446671,0.143281289236182,2021-03-15,321.782,1.17,0,1,0.711955739501951,1.16178907363414,0.143178739541611
2021-03-17,-0.430044613471797,-1.24339896157657,0.0339253053277506,2021-03-16,294.996,1.16,0,1,-0.430971964958067,-1.25119384822334,0.0339195519972319
2021-03-18,0.246801134109966,-1.03421739001611,-0.709240773234648,2021-03-17,357.536,1.16,0,1,0.246497080280431,-1.03960257995693,-0.71176784136065
2021-03-19,-0.10111519805389,-2.35878962166581,-0.292553981407233,2021-03-18,369.066,1.16,0,1,-0.101166353957448,-2.38705442032735,-0.292982757038398
2021-03-22,0.368197154173389,-2.22253816819497,0.412564602850715,2021-03-21,417.106,1.18,1,1,0.367520967742875,-2.24760871229095,0.411715888621948
2021-03-23,-0.361000277692525,-0.254093449382327,-0.792073333531092,2021-03-22,369.007,1.17,0,1,-0.36165345615285,-0.254416814670246,-0.795226897758667
2021-03-24,0.643940505177925,1.84570438834174,-0.898570659649541,2021-03-23,337.679,1.16,0,1,0.641876066073778,1.82887799321819,-0.902632154374629
2021-03-25,-0.116595980353571,-0.889090241264342,0.144833516889689,2021-03-24,461.07,1.16,0,1,-0.116664006348938,-0.893066232862861,0.14472873431295
2021-03-26,1.64738155341222,2.15785100217397,1.44021452567831,2021-03-25,466.893,1.15,0,1,1.63395943192873,2.13489899058374,1.42994195021993
2021-03-29,0.189486377077898,-0.850278289136159,-0.0772258112422933,2021-03-28,448.259,1.11,1,1,0.189307078104762,-0.853913777495112,-0.0772556457328492
2021-03-30,0.455626558156854,1.11931799712464,-0.105524426675391,2021-03-29,404.062,1.09,0,1,0.454591722487864,1.11309998972513,-0.105580142898121
2021-03-31,-0.181138749429482,-0.220393198769266,0.174076057846807,2021-03-30,353.227,1.07,0,1,-0.181303004044675,-0.220636422010282,0.173924721079161
2021-04-01,1.22597699507036,2.16020413909586,1.0664052637051,2021-03-31,478.714,1.06,0,1,1.21852276007243,2.13720239634037,1.0607592667758
2021-04-06,0.684612452888785,0.267437077988285,0.177444221427121,2021-04-05,322.539,0.97,0,1,0.682279623012478,0.26708010135182,0.177286975157324
2021-04-07,-0.448631673396132,2.50648335627782,0.0696904582147654,2021-04-06,334.943,0.97,0,1,-0.449641045327479,2.47558628464008,0.0696661856913691
2021-04-08,0.464736367733207,-0.191033041887091,0.481689977366365,2021-04-07,374.423,0.99,0,1,0.463659802447445,-0.191215742718936,0.480533563261955
2021-04-09,-0.00280355490762032,-0.948411924121986,0.31044241654154,2021-04-08,482.848,1.01,0,1,-0.00280359420795066,-0.952937989908636,0.309961539046373
2021-04-12,-0.842491869462823,-0.624524467466447,-0.16265779965741,2021-04-11,490.709,1.05,1,1,-0.846060892168069,-0.626482779200255,-0.162790231082531
2021-04-13,0.176715911500672,0.646797174356414,0.344588944317885,2021-04-12,391.95,1.04,0,1,0.176559952642838,0.64471441741731,0.343996597000688
2021-04-14,0.557437200112889,0.828152832703173,-0.0186789660473864,2021-04-13,394.745,1.03,0,1,0.555889268784955,0.8247424629105,-0.018680710783524
2021-04-15,0.175426285874675,-0.302227674243471,0.888135203495049,2021-04-14,325.043,1.01,0,1,0.175272593683884,-0.302685304368054,0.88421447991396
2021-04-16,0.420285794340151,1.91274660875107,0.415942565738878,2021-04-15,517.67,1.04,0,1,0.41940506046607,1.894683580668,0.415079915906825
2021-04-19,-0.678013392857129,-1.18278095357953,-0.276619286747815,2021-04-18,498.978,1.07,1,1,-0.680322346255364,-1.18983145732249,-0.277002584911097
2021-04-20,-1.65041997921173,-1.26240363243754,-0.846384728090022,2021-04-19,416.99,1.07,0,1,-1.66419114134041,-1.27043965004359,-0.8499869035394
2021-04-21,1.30964452505748,-1.04938073263214,0.411741076552279,2021-04-20,400.627,1.06,0,1,1.30114282869887,-1.05492555723609,0.410895742578729
2021-04-22,0.504680275177631,1.29492745179019,-0.227172064979771,2021-04-21,500.201,1.07,0,1,0.503411032895978,1.28661494993524,-0.22743049217242
2021-04-23,0.396947849748917,-2.44486690864678,0.773284454118452,2021-04-22,563.789,1.05,0,1,0.396162090455171,-2.47525001972279,0.770309934375112
2021-04-26,-0.0433100018162183,2.55172127180322,0.369465128175982,2021-04-25,469.397,0.98,1,1,-0.0433193833063548,2.51970830974155,0.368784282248158
2021-04-27,-0.452855505548879,-0.128549022070133,-0.110431532449893,2021-04-26,362.893,0.95,0,1,-0.45388400233759,-0.128631717202297,-0.110492552994776
2021-04-28,-0.0533543006374428,-0.185337777348915,0.0255123735011571,2021-04-27,312.64,0.95,0,1,-0.0533685391092084,-0.18550974031522,0.0255091196485497
2021-04-29,-0.192458979545966,0.417921780371401,0.332993255115346,2021-04-28,504.86,0.97,0,1,-0.192644419809159,0.417050912819173,0.332440060303024
2021-04-30,-0.40958801919857,-0.739209968859733,-0.881268801107236,2021-04-29,505.966,0.96,0,1,-0.410429128433336,-0.74195566509176,-0.885174940598615
2021-05-03,0.645881621346607,0.134056344134968,0.210877277973285,2021-05-02,320.909,0.95,1,1,0.643804743985281,0.133966568841983,0.210655243932895
2021-05-04,-2.1274205552357,-1.29126010387803,-0.811875275483062,2021-05-03,537.469,1.02,0,1,-2.1503763070919,-1.29966933563007,-0.815188930146802
2021-05-05,2.4620505609917,-0.793887725751264,0.290997706422014,2021-05-04,451.52,1.01,0,1,2.43223056058534,-0.797055792760154,0.29057512769409
2021-05-06,-0.235247990590073,1.62442228971776,0.644626445406857,2021-05-05,425.142,0.96,0,1,-0.235525133409379,1.61136971377006,0.642557615194349
2021-05-07,0.835134604047937,0.252731962849432,0.883347061663878,2021-05-06,396.143,0.93,0,1,0.83166664969363,0.252413132701675,0.879468376274037
2021-05-10,-0.904775824389972,4.22000350008454,-0.543386451939863,2021-05-09,382.459,0.92,1,1,-0.908893778506393,4.13338970765934,-0.544868166181233
2021-05-11,-2.24326108637327,-2.59341719280129,-1.14366595895259,2021-05-10,342.047,0.89,0,1,-2.26880492060323,-2.62763923338702,-1.15025611249105
2021-05-12,-0.169554846682194,-2.32129267390042,-1.66805074310586,2021-05-11,322.481,0.86,0,1,-0.169698753602807,-2.34865900354985,-1.68211937690589
2021-05-13,-0.0777246819045373,-1.31962015709361,0.257728205949587,2021-05-12,371.453,0.84,0,1,-0.0777549031960364,-1.32840450953247,0.257396656351245
2021-05-14,1.3122641237648,1.59377375768886,1.53803700583845,2021-05-13,351.713,0.81,0,1,1.30372853004274,1.58120653659658,1.52632911189419
2021-05-17,-0.0156398845492178,0.499171647831026,-0.0944030437829829,2021-05-16,259.068,0.76,1,1,-0.0156411077066911,0.497929916693195,-0.0944476315200269
2021-05-18,0.254543386138046,1.14786386262106,0.0429510215184553,2021-05-17,165.724,0.76,0,1,0.254219973162209,1.14132588917504,0.0429418002075455
2021-05-19,-1.60139572488333,-1.24174110366917,-0.582452022840124,2021-05-18,312.058,0.79,0,1,-1.6143566226449,-1.24951513107974,-0.584154890110701
2021-05-20,1.49483941647927,-0.551934540464168,0.954368792284439,2021-05-19,266.929,0.78,0,1,1.48377680137957,-0.553463327011254,0.949843462764963
2021-05-21,0.407618344245765,0.390055689779808,0.0342206949652816,2021-05-20,271.937,0.75,0,1,0.406789831356831,0.389296944952418,0.0342148410209306
2021-05-24,0.495077514993776,1.14303628771182,0.659948401442478,2021-05-23,200.022,0.72,1,1,0.493856036117149,1.13655298549368,0.657780275759181
2021-05-25,0.2519494412071,0.679368621240027,0.150099122061731,2021-05-24,156.932,0.72,0,1,0.251632580709719,0.677071311553832,0.14998658592595
2021-05-26,-0.151632151632157,0.33104455425832,0.178152306082627,2021-05-25,145.402,0.71,0,1,-0.151747229523963,0.33049780809045,0.177993803085053
2021-05-27,-0.395123528832761,0.451749896160784,0.0564557104951134,2021-05-26,161.706,0.72,0,1,-0.39590620421797,0.45073256901629,0.0564397802542745
2021-05-28,0.694562087074363,1.17004508063307,0.314562997235234,2021-05-27,194.723,0.75,0,1,0.692161115690572,1.16325298225023,0.314069282929803
2021-05-31,-0.549573799910268,0.014214826336885,0.0421851929972676,2021-05-30,158.795,0.77,1,1,-0.551089512575236,0.014213816126171,0.042176297546337
2021-06-01,0.927596706890724,1.04851281770688,0.324689015391095,2021-05-31,119.373,0.76,0,1,0.923320949489008,1.04305404618665,0.324163038825409
2021-06-02,0.417632762521984,0.434654164398288,0.0924680564895719,2021-06-01,136.784,0.74,0,1,0.416763097397159,0.433712271516603,0.0924253311183999
2021-06-03,-0.257326860751382,-0.520977129621554,-0.428319475938516,2021-06-02,146.508,0.73,0,1,-0.257658515397538,-0.522338947368012,-0.429239391530692
2021-06-04,0.432308807943313,0.0893204055486094,0.69585020242914,2021-06-03,161.008,0.72,0,1,0.431377037867045,0.0892805386121462,0.693440337814559
2021-06-07,-0.218001055291724,0.694505614595002,0.0963270092557768,2021-06-06,90.607,0.67,1,1,-0.218239023503981,0.692105032726384,0.0962806445643008
2021-06-08,0.114109183006072,1.08272069161318,-0.00557880055787498,2021-06-07,80.649,0.66,0,1,0.114044127962324,1.07690123906126,-0.00557895617873672
2021-06-09,0.455916489443043,2.23249403903508,-0.193874135237668,2021-06-08,83.619,0.64,0,1,0.454880338345174,2.20793868349528,-0.194062314399058
2021-06-10,0.379128557789433,-1.64882351160416,0.371731626535485,2021-06-09,100.855,0.63,0,1,0.378411676835082,-1.66256789633012,0.371042412015482
2021-06-11,0.417671789923492,-0.363408457005144,0.179608203500266,2021-06-10,91.713,0.61,0,1,0.416801962477775,-0.364070389704466,0.179447100839998
2021-06-14,0.222380847792665,0.727770036162137,0.219590838336675,2021-06-13,60.967,0.61,1,1,0.222133947556816,0.725134569069441,0.219350090031658
2021-06-15,0.12053143405013,-1.03413477424186,-0.120649008459299,2021-06-14,50.311,0.62,0,1,0.120458853233105,-1.03951910086184,-0.120721847968164
2021-06-16,0.34474267421817,-2.02940112173615,-0.331838440498172,2021-06-15,61.142,0.62,0,1,0.344149798866536,-2.05027637762437,-0.332390245322993
2021-06-17,0.189502385821402,-0.582836182379632,-0.413741223671017,2021-06-16,60.793,0.61,0,1,0.189323056569977,-0.584541301050757,-0.414599500854223
2021-06-18,-2.0765012450843,0.308484245446904,-1.24498160504707,2021-06-17,63.297,0.59,0,1,-2.09836371136728,0.308009409078084,-1.25279643087146
2021-06-21,0.575295638036211,1.09761582986981,0.718160828363802,2021-06-20,41.111,0.61,1,1,0.573647132180192,1.09163574642222,0.715594333866494
2021-06-22,0.665957417411616,1.16383295239285,0.520364536453652,2021-06-21,33.191,0.63,0,1,0.663749717144767,1.15711250957943,0.5190153187426
2021-06-23,-0.485869968020434,-0.367808661926309,0.0391750846461612,2021-06-22,40.761,0.63,0,1,-0.487054153440866,-0.368486741185374,0.0391674132133466
2021-06-24,1.05509964830013,-0.63899703793393,0.511873793740031,2021-06-23,38.316,0.63,0,1,1.04957231720141,-0.641047363017674,0.510568173360144
2021-06-25,0.0600518629725591,0.349191084221776,0.449435075416043,2021-06-24,42.043,0.63,0,1,0.0600338390567592,0.348582827728964,0.448428131891957
2021-06-28,-0.310991079466401,-2.42699573305587,0.0193929991273132,2021-06-27,29.057,0.75,1,1,-0.311475661656335,-2.45693264542422,0.0193911189283261
2021-06-29,0.455627616780237,-1.39811193923163,-0.056782771276223,2021-06-28,33.308,0.84,0,1,0.454592776309754,-1.4079775873501,-0.0567988987971806
2021-06-30,-0.636075130415842,-1.64362230378934,-0.231417327199152,2021-06-29,32.318,0.91,0,1,-0.638106707761008,-1.65727963189351,-0.23168551092476
2021-07-01,0.248108345213299,1.91774649076046,0.256955150909069,2021-06-30,37.675,0.99,0,1,0.247801064612733,1.89958950218579,0.256625585597146
2021-07-02,0.303556533986014,0.883417238600484,0.39344989055442,2021-07-01,48.273,1.13,0,1,0.303096731411556,0.879537938708503,0.392677900738735
2021-07-05,0.0599822779633365,1.09947210742807,0.0993569398062577,2021-07-04,70.75,1.76,1,1,0.059964295785372,1.09347185353657,0.0993076134688674
2021-07-06,-0.341966511805337,-0.187895823244565,-0.27985331826077,2021-07-05,88.918,2.04,0,1,-0.342552553707449,-0.188072568879675,-0.280245639780292
2021-07-07,0.842128287854756,-0.832132686214001,0.14654040229487,2021-07-06,128.864,2.36,0,1,0.838602170048607,-0.835614237790097,0.146433136626254
2021-07-08,-1.96979556423187,-0.286651345450806,-1.01461879322483,2021-07-07,212.658,2.64,0,1,-1.98945462757647,-0.287062977240287,-1.01980113350172
2021-07-09,1.25015557798951,3.66815285819537,0.912057568404328,2021-07-08,317.008,2.82,0,1,1.24240565701125,3.60247736729585,0.907923441429561
2021-07-12,0.859113569623722,1.8465138649398,0.515478164731899,2021-07-11,543.175,2.51,1,1,0.855444190110256,1.82967279687341,0.514154124184391
2021-07-13,0.59855912464113,-2.1831652946172,-0.137489172727648,2021-07-12,492.107,2.23,0,1,0.596774875828637,-2.20734897588081,-0.137583775813341
2021-07-14,0.281345071749728,-0.688735431979181,-0.033042831770684,2021-07-13,457.984,1.99,0,1,0.280950037269311,-0.69111816122495,-0.0330482921172056
2021-07-15,-0.742331700114113,-0.498062236755142,-0.334669255877379,2021-07-14,609.849,1.83,0,1,-0.745100693801823,-0.499306700569372,-0.335230526047203
2021-07-16,-0.39219929133645,-0.647231599797289,-0.620457120747314,2021-07-15,644.962,1.68,0,1,-0.392970409631077,-0.649335225314912,-0.62238995502685
2021-07-19,-2.094987237278,-4.54658968229502,-1.6338278849229,2021-07-18,595.525,1.31,1,1,-2.11724348745846,-4.65319076153595,-1.64732203538622
2021-07-20,0.130358207713315,2.25824298007858,0.831189392440134,2021-07-19,519.708,1.18,0,1,0.130273315169987,2.23312216276181,0.827754036491661
2021-07-21,1.62181626802211,4.50917368618491,0.909855600729007,2021-07-20,396.667,1.04,0,1,1.60880531531991,4.41046680344366,0.90574135164472
2021-07-22,0.720963829149285,-2.04952740060232,0.418177524000054,2021-07-21,407.556,0.91,0,1,0.718377309408534,-2.07082167046619,0.417305591763384
2021-07-23,1.40589691893428,0.51595582762362,0.599059214167134,2021-07-22,369.182,0.82,0,1,1.39610584971295,0.514629336326337,0.597271988597806
2021-07-26,-0.576445784740191,1.06007316002845,-0.0632624152489976,2021-07-25,270.656,0.72,1,1,-0.578113646086659,1.0544937802071,-0.0632824343584081
2021-07-27,-1.05489196081063,-1.55820875644617,-0.586235842954848,2021-07-26,229.312,0.7,0,1,-1.06049538762599,-1.57047643330032,-0.587960950710075
2021-07-28,1.4133796321415,-0.306747224461769,0.166110657382933,2021-07-27,238.746,0.68,0,1,1.40348454994092,-0.307218658080212,0.165972846222019
2021-07-29,1.3936816199877,-0.345421413563073,0.838849656582957,2021-07-28,209.921,0.64,0,1,1.38405917875895,-0.346019370706255,0.835350865631611
2021-07-30,-0.497308991135513,-1.25947796143096,-0.749643679421104,2021-07-29,264.542,0.62,0,1,-0.498549687404127,-1.26747661694361,-0.752467629545883
2021-08-02,0.518354522676364,1.9649470222952,0.368677593515687,2021-08-01,138.938,0.61,1,1,0.5170156902265,1.94589115885383,0.367999643464904
2021-08-03,0.24531138719633,-1.38393126234775,0.449867928681486,2021-08-02,125.72,0.63,0,1,0.245010989984962,-1.39359687157906,0.448859047538732
2021-08-04,0.810441006209868,0.773000481688419,-0.098609874683288,2021-08-03,138.181,0.65,0,1,0.807174569580507,0.770028140612326,-0.0986585262063119
2021-08-05,0.259709751513887,1.37297497220702,0.430473109140027,2021-08-04,173.993,0.69,0,1,0.259373088510512,1.36363506347226,0.429549224087081
2021-08-06,-0.0533694336331526,0.0979365583880486,-0.188377902453007,2021-08-05,202.41,0.71,0,1,-0.053383680184481,0.0978886318299072,-0.188555556766376
2021-08-09,0.518350655101444,-0.968238423243444,-0.0123087022524969,2021-08-08,142.49,0.75,1,1,0.517011842595866,-0.972956329887674,-0.0123094598354169
2021-08-10,0.430163254729211,-0.246269048313819,0.12583777868964,2021-08-09,123.216,0.77,0,1,0.429240697323047,-0.246572789317134,0.125758669316278
2021-08-11,0.0928888430178588,0.961949587270873,0.271850495888092,2021-08-10,139.521,0.78,0,1,0.0928457280293486,0.957352311035216,0.271481650747864
2021-08-12,-0.0773355330996111,0.16584859292063,0.100816065176225,2021-08-11,142.199,0.8,0,1,-0.0773654524495289,0.165711216012573,0.100765279911506
2021-08-13,-0.0528868479438584,1.29084654861349,0.172847907451512,2021-08-12,163.512,0.82,0,1,-0.0529008379700899,1.28258613478533,0.172698697368888
2021-08-16,-0.651755869029344,-0.478644017687216,-0.16847368278036,2021-08-15,139.637,0.9,1,1,-0.653889071493351,-0.479793186584053,-0.168615759286076
2021-08-17,0.131206318688455,-1.72933471021005,-0.768937641198723,2021-08-16,134.979,0.92,0,1,0.131120318415116,-1.74446236174401,-0.771909209484961
2021-08-18,0.0895185459074527,0.201284427783556,-0.576028966028012,2021-08-17,147.731,0.93,0,1,0.0894785019532181,0.201082122106942,-0.577694411588611
2021-08-19,-0.732358583501838,-2.44623613982979,-0.696618983901888,2021-08-18,170.674,0.94,0,1,-0.735053494646289,-2.47665357558768,-0.699056701611697
2021-08-20,0.728621234477616,-0.415969713948232,0.375062510418409,2021-08-19,163.395,0.93,0,1,0.725979613806035,-0.416837274658534,0.374360904744157
2021-08-23,1.14984249620824,0.713001535940592,1.09330454759334,2021-08-22,149.187,0.99,1,1,1.14328204935387,0.710471698060009,1.0873711807641
2021-08-24,0.367816681191368,-1.56732277940105,0.569488555470371,2021-08-23,144.761,1,0,1,0.367141889793919,-1.57973514829011,0.567873099718199
2021-08-25,-0.155781140266874,0.381997369671005,0.156539257323312,2021-08-24,156.175,1,0,1,-0.155902605247934,0.381269612472277,0.156416862342038
2021-08-26,-0.207179670814524,0.206043956043956,-0.523247122140816,2021-08-25,174.459,1,0,1,-0.207394584784532,0.205831976615436,-0.524620853998585
2021-08-27,0.862477733208599,1.15264601135814,0.724103068557526,2021-08-26,162.58,0.99,0,1,0.858779642268321,1.14605365653553,0.721494029472067
2021-08-30,0.266822524903439,-1.16441719199514,0.481525690412885,2021-08-29,138.764,0.98,1,1,0.266467185547745,-1.17124961940778,0.480370063735
2021-08-31,-0.192614745165621,-0.533417577077928,0.0647956910865452,2021-08-30,132.242,0.97,0,1,-0.192800485913598,-0.53484532814908,0.0647747077423457
2021-09-01,0.302176176328686,0.473605678303713,0.32376866728722,2021-08-31,143.014,0.98,0,1,0.30172054176961,0.472487695109405,0.323245665111704
2021-09-02,0.420253164556968,-0.371006927570444,0.268936490647734,2021-09-01,173.585,0.99,0,1,0.419372567241987,-0.371696865278402,0.268575503540262
2021-09-03,-0.47521807089196,-0.347767046717944,0.105944989070243,2021-09-02,169.276,1,0,1,-0.476350822083499,-0.348373161965925,0.105888906973979
2021-09-06,1.13988981065164,-0.855112897110272,0.234439889612303,2021-09-05,138.764,1,1,1,1.13344201896662,-0.858789964501903,0.234165508059282
2021-09-07,-0.478367040260464,0.92039494218671,-0.286015958086632,2021-09-06,128.981,0.96,0,1,-0.479514877432626,0.916185119552598,-0.286425765323957
2021-09-08,-0.720999584764639,-3.40586503390999,-0.442317744983724,2021-09-07,150.41,0.97,0,1,-0.723611348211782,-3.46521612495765,-0.443298864099576
2021-09-09,-0.231939163498104,0.0211067304666721,-0.429473457463271,2021-09-08,170.15,0.96,0,1,-0.232208559012342,0.0211045033096952,-0.430398343760618
2021-09-10,0.167689317428262,-2.16807031796833,-0.310987317125946,2021-09-09,144.412,0.94,0,1,0.167548875874092,-2.19191828637342,-0.3114718875789
2021-09-13,0.375401083082859,1.85553002188756,0.0461154513888932,2021-09-12,2.912,0.89,1,1,0.374698211725548,1.83852509583087,0.0461048214824939
2021-09-14,0.790953313538441,-1.09943056670613,-0.332149345191297,2021-09-13,226.226,0.99,0,1,0.787841674787919,-1.10551897087215,-0.332702185638916
2021-09-15,-0.441263115668599,-0.142607008094998,0.259803854890717,2021-09-14,125.429,0.96,0,1,-0.442239554857585,-0.142708788664444,0.259466948080739
2021-09-16,0.498621236731755,0.885201286823631,-0.253703804200359,2021-09-15,141.908,0.92,0,1,0.497382237943714,0.881306348718184,-0.254026177666282
2021-09-17,-1.0850090835056,1.27537030156202,-0.710001224140045,2021-09-16,129.097,0.9,0,1,-1.09093823394673,1.26730594905423,-0.71253372715246
2021-09-20,-1.41990398865091,-1.21999470778224,-1.63015931725092,2021-09-19,101.321,0.85,1,1,-1.43008107678455,-1.22749772998117,-1.64359260362614
2021-09-21,1.03176234774117,-1.02030665954607,0.12951022852288,2021-09-20,82.047,0.79,0,1,1.02647601056158,-1.02554746662217,0.129426436364892
