"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 25, 2020","559.81","563.00","565.91","559.65","84.85M","-0.21%"
"Aug 24, 2020","560.99","557.29","563.74","557.29","70.23M","1.74%"
"Aug 21, 2020","551.37","552.73","554.90","545.01","83.96M","-0.19%"
"Aug 20, 2020","552.44","552.68","555.39","550.39","69.71M","-1.39%"
"Aug 19, 2020","560.23","557.79","560.34","556.50","71.44M","0.14%"
"Aug 18, 2020","559.44","561.65","565.54","557.74","68.36M","-0.62%"
"Aug 17, 2020","562.94","562.01","563.98","558.08","59.12M","0.37%"
"Aug 14, 2020","560.84","568.51","568.86","557.27","88.15M","-1.60%"
"Aug 13, 2020","569.95","572.77","573.23","569.18","113.94M","-0.89%"
"Aug 12, 2020","575.06","564.67","575.71","564.67","104.29M","1.68%"
"Aug 11, 2020","565.56","561.75","569.09","561.07","107.04M","1.52%"
"Aug 10, 2020","557.08","560.34","561.63","555.49","76.44M","-0.44%"
"Aug 07, 2020","559.57","555.75","561.38","554.88","76.87M","0.20%"
"Aug 06, 2020","558.46","560.21","563.98","557.09","90.79M","-0.82%"
"Aug 05, 2020","563.05","563.30","566.30","562.09","79.45M","0.92%"
"Aug 04, 2020","557.94","561.03","563.10","554.65","77.01M","0.04%"
"Aug 03, 2020","557.73","546.52","559.03","544.96","89.07M","2.28%"
"Jul 31, 2020","545.29","551.14","556.89","545.29","95.23M","-0.71%"
"Jul 30, 2020","549.20","564.67","564.67","543.63","115.33M","-2.64%"
"Jul 29, 2020","564.11","563.20","566.82","563.11","71.17M","-0.39%"
"Jul 28, 2020","566.33","566.79","568.02","561.90","75.75M","0.35%"
"Jul 27, 2020","564.37","561.60","566.73","560.19","75.92M","0.07%"
"Jul 24, 2020","563.95","568.08","568.14","560.54","72.83M","-2.21%"
"Jul 23, 2020","576.67","578.41","580.74","574.98","79.77M","0.66%"
"Jul 22, 2020","572.90","578.40","579.21","571.35","83.27M","-1.44%"
"Jul 21, 2020","581.29","584.04","587.03","580.42","100.91M","0.37%"
"Jul 20, 2020","579.14","573.48","580.46","569.46","66.02M","0.93%"
"Jul 17, 2020","573.80","575.45","575.97","572.27","75.29M","-0.02%"
"Jul 16, 2020","573.94","573.86","574.57","569.66","72.74M","-0.63%"
"Jul 15, 2020","577.56","577.67","582.43","575.25","97.31M","0.88%"
"Jul 14, 2020","572.51","571.44","572.51","566.37","100.30M","-1.10%"
"Jul 13, 2020","578.85","578.26","579.27","573.55","75.81M","1.46%"
"Jul 10, 2020","570.52","565.28","571.92","564.71","80.39M","0.55%"
"Jul 09, 2020","567.38","574.92","576.05","566.71","83.96M","-0.84%"
"Jul 08, 2020","572.18","573.76","578.27","570.87","87.70M","-0.58%"
"Jul 07, 2020","575.52","576.97","577.10","572.27","83.27M","-0.52%"
"Jul 06, 2020","578.52","579.62","580.21","573.79","96.91M","1.74%"
"Jul 03, 2020","568.63","572.47","574.01","566.92","63.25M","-0.37%"
"Jul 02, 2020","570.75","566.93","571.24","564.45","120.86M","1.44%"
"Jul 01, 2020","562.67","561.01","564.57","553.91","102.71M","0.53%"
"Jun 30, 2020","559.73","563.34","564.76","555.58","107.85M","-0.08%"
"Jun 29, 2020","560.16","558.55","563.22","556.07","95.63M","0.06%"
"Jun 26, 2020","559.82","564.98","569.23","559.00","92.26M","-0.11%"
"Jun 25, 2020","560.41","555.93","562.21","549.88","107.86M","0.55%"
"Jun 24, 2020","557.33","571.41","572.54","557.33","113.32M","-2.94%"
"Jun 23, 2020","574.19","568.95","576.45","568.79","111.64M","1.61%"
"Jun 22, 2020","565.07","562.28","571.50","561.42","88.82M","-0.49%"
"Jun 19, 2020","567.83","566.52","570.47","565.95","236.39M","0.93%"
"Jun 18, 2020","562.61","564.68","569.63","560.70","120.26M","-0.68%"
"Jun 17, 2020","566.48","560.67","568.66","560.43","127.06M","1.16%"
"Jun 16, 2020","560.01","553.17","564.35","551.76","145.59M","3.34%"
"Jun 15, 2020","541.92","534.08","543.89","529.78","134.16M","-0.59%"
"Jun 12, 2020","545.16","536.81","550.96","535.35","149.42M","0.91%"
"Jun 11, 2020","540.26","549.58","551.46","540.26","179.83M","-3.40%"
"Jun 10, 2020","559.28","564.60","567.27","558.21","141.83M","-0.44%"
"Jun 09, 2020","561.75","568.53","569.62","558.42","166.23M","-0.79%"
"Jun 08, 2020","566.20","567.44","572.08","563.56","177.28M","-1.15%"
"Jun 05, 2020","572.80","563.86","573.46","562.80","194.11M","2.44%"
"Jun 04, 2020","559.13","557.89","563.87","555.95","154.02M","-0.39%"
"Jun 03, 2020","561.30","551.69","562.46","551.54","159.58M","2.78%"
"Jun 02, 2020","546.12","543.04","547.99","541.41","130.02M","1.22%"
"Jun 01, 2020","539.54","540.47","540.61","532.89","91.88M","1.31%"
"May 29, 2020","532.57","533.73","536.94","529.98","179.74M","-1.12%"
"May 28, 2020","538.62","532.21","539.62","531.00","127.43M","1.83%"
"May 27, 2020","528.96","532.42","533.40","523.26","169.16M","-0.44%"
"May 26, 2020","531.30","538.40","538.65","529.72","122.45M","-0.29%"
"May 25, 2020","532.82","528.72","533.56","526.23","56.79M","1.61%"
"May 22, 2020","524.38","515.03","525.10","514.32","105.20M","0.30%"
"May 21, 2020","522.81","524.22","529.46","522.14","88.45M","-1.55%"
"May 20, 2020","531.06","517.73","531.31","517.52","111.42M","2.04%"
"May 19, 2020","520.45","525.20","525.20","515.00","145.49M","0.11%"
"May 18, 2020","519.89","509.19","521.41","508.76","148.26M","3.91%"
"May 15, 2020","500.31","507.07","508.33","499.21","143.58M","0.26%"
"May 14, 2020","499.03","504.24","506.38","492.42","172.73M","-2.57%"
"May 13, 2020","512.19","513.45","518.07","510.35","144.26M","-1.59%"
"May 12, 2020","520.44","517.77","523.64","517.38","139.61M","0.02%"
"May 11, 2020","520.33","522.95","525.11","515.53","110.57M","-0.05%"
"May 08, 2020","520.57","520.30","521.61","517.37","85.73M","0.83%"
"May 07, 2020","516.26","508.86","516.26","508.20","96.26M","2.12%"
"May 06, 2020","505.55","509.24","510.87","505.15","115.42M","-0.84%"
"May 05, 2020","509.83","503.85","511.01","499.74","126.45M","2.72%"
"May 04, 2020","496.31","496.54","498.81","490.79","177.31M","-3.24%"
"Apr 30, 2020","512.92","527.31","528.69","511.76","195.57M","-2.66%"
"Apr 29, 2020","526.96","519.89","527.55","518.50","129.16M","1.34%"
"Apr 28, 2020","519.97","512.91","521.57","512.15","139.09M","1.52%"
"Apr 27, 2020","512.19","513.04","514.66","509.60","92.16M","1.44%"
"Apr 24, 2020","504.94","503.56","511.96","502.42","119.26M","-1.52%"
"Apr 23, 2020","512.73","509.93","517.35","504.92","118.20M","0.61%"
"Apr 22, 2020","509.62","500.67","510.32","499.63","108.35M","2.80%"
"Apr 21, 2020","495.76","506.06","506.92","495.62","130.17M","-3.32%"
"Apr 20, 2020","512.76","508.03","512.76","502.12","111.51M","1.37%"
"Apr 17, 2020","505.82","509.76","511.89","504.22","156.45M","1.96%"
"Apr 16, 2020","496.08","498.54","499.52","492.76","148.05M","1.01%"
"Apr 15, 2020","491.13","506.41","506.78","489.38","149.72M","-3.27%"
"Apr 14, 2020","507.74","512.17","513.54","505.82","136.51M","-0.06%"
"Apr 09, 2020","508.04","506.55","511.93","499.05","164.89M","1.46%"
"Apr 08, 2020","500.71","496.19","500.71","491.49","110.40M","0.17%"
"Apr 07, 2020","499.85","503.97","508.56","494.11","170.19M","2.05%"
"Apr 06, 2020","489.82","486.26","491.68","482.69","160.15M","3.89%"
